State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,climate_state_abbr,climate_stations_used,state_ANN-TAVG-NORMAL,state_ANN-TMIN-NORMAL,state_ANN-TMAX-NORMAL,state_ANN-PRCP-NORMAL,em_FIPS,em_EPA_REGION,em_TOTAL_EMISSIONS_TON,em_POLLUTANT_COUNT,em_FACILITY_COUNT,em_TOP_POLLUTANT,em_TOP_POLLUTANT_EMISSIONS_TON,em_TOP_POLLUTANT_SHARE_PCT,em_TOP_FACILITY_TYPE,em_TOP_FACILITY_TYPE_EMISSIONS_TON,em_TOP_FACILITY,em_TOP_FACILITY_EMISSIONS_TON,health_heat_deaths_year,health_heat_related_deaths,health_heat_related_deaths_status,health_air_toxics_year,health_county_total_cancer_risk_per_million,health_county_pollutant_count,health_county_top_pollutant,health_county_top_pollutant_risk_per_million,health_state_mean_county_total_cancer_risk_per_million,health_state_max_county_total_cancer_risk_per_million,health_state_top_county_by_cancer_risk,health_state_top_county_cancer_risk_per_million,health_state_top_pollutant_statewide
Indiana,Sullivan,2020,31,23,8,0,0,0,0,59,57,39,0,0,0,31,0,IN,259,52.5723,42.5532,62.5894,45.8537,18153,5,4497.080691,85,6,Sulfur Dioxide,1626.580784,36.17,Electricity Generation via Combustion,3042.174927,HOOSIER ENERGY REC INC MEROM GENERA,3042.174927,2020,,suppressed,2019,18.5,7,Formaldehyde,12.0,18.8348,25.2,Floyd,25.2,Formaldehyde
Indiana,Tippecanoe,2020,348,167,181,0,0,0,0,73,61,51,0,0,0,348,0,IN,259,52.5723,42.5532,62.5894,45.8537,18157,5,6813.524608,99,18,Volatile Organic Compounds,1773.53548,26.03,Wet Corn Mill,3631.397247,Tate & Lyle Ingredients Americas LLC So,2123.560659,2020,,suppressed,2019,18.5,7,Formaldehyde,11.2,18.8348,25.2,Floyd,25.2,Formaldehyde
Indiana,Vanderburgh,2020,366,248,116,2,0,0,0,101,61,43,0,0,174,192,0,IN,259,52.5723,42.5532,62.5894,45.8537,18163,5,654.369366,65,13,Volatile Organic Compounds,205.620246,31.42,Airport,168.411936,Evansville Regional,151.635333,2020,,suppressed,2019,23.5,7,Formaldehyde,15.0,18.8348,25.2,Floyd,25.2,Formaldehyde
Indiana,Vigo,2020,366,223,142,1,0,0,0,112,61,46,0,0,135,231,0,IN,259,52.5723,42.5532,62.5894,45.8537,18167,5,2347.935404,79,19,Carbon Monoxide,494.812986,21.07,"Brick, Structural Clay, or Clay Ceramics Plant",703.316307,Meridian Brick LLC,703.316307,2020,,suppressed,2019,19.8,7,Formaldehyde,12.3,18.8348,25.2,Floyd,25.2,Formaldehyde
Indiana,Wabash,2020,363,337,26,0,0,0,0,97,49,35,0,0,363,0,0,IN,259,52.5723,42.5532,62.5894,45.8537,18169,5,1058.186676,62,10,Sulfur Dioxide,373.3834,35.29,Mineral Wool Plant,753.623087,"Thermafiber Inc., Wabash Plant",753.623087,2020,,suppressed,2019,16.8,7,Formaldehyde,10.3,18.8348,25.2,Floyd,25.2,Formaldehyde
Indiana,Warrick,2020,366,347,17,2,0,0,0,112,47,33,0,0,366,0,0,IN,259,52.5723,42.5532,62.5894,45.8537,18173,5,36063.952269,92,4,Carbon Monoxide,14905.061153,41.33,Primary Aluminum Plant,19111.051946,ALCOA Warrick LLC,19111.051946,2020,,suppressed,2019,21.9,7,Formaldehyde,14.4,18.8348,25.2,Floyd,25.2,Formaldehyde
Indiana,Whitley,2020,336,160,176,0,0,0,0,79,61,51,0,0,0,336,0,IN,259,52.5723,42.5532,62.5894,45.8537,18183,5,1904.278438,54,5,Carbon Monoxide,1012.099371,53.15,Steel Mill,1897.991118,"Steel Dynamics, Inc. (SDI), Structural",1897.991118,2020,,suppressed,2019,16.5,7,Formaldehyde,9.8,18.8348,25.2,Floyd,25.2,Formaldehyde
Iowa,Black Hawk,2020,366,239,127,0,0,0,0,92,59,42,0,0,0,366,0,IA,228,48.2566,37.7971,58.714,38.6883,19013,7,2728.228217,108,33,Volatile Organic Compounds,728.449635,26.7,Unspecified,1131.734227,JOHN DEERE FOUNDRY WATERLOO,801.881742,2020,,suppressed,2019,16.2,7,Formaldehyde,9.1,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Bremer,2020,244,232,12,0,0,0,0,87,45,35,0,0,244,0,0,IA,228,48.2566,37.7971,58.714,38.6883,19017,7,29.847305,47,2,Carbon Monoxide,22.338644,74.84,Airport,24.578684,Waverly Muni,24.578684,2020,,suppressed,2019,14.5,7,Formaldehyde,8.5,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Cerro Gordo,2020,122,120,2,0,0,0,0,60,37,18,0,0,0,0,122,IA,228,48.2566,37.7971,58.714,38.6883,19033,7,3035.667043,85,13,Nitrogen Oxides,982.531532,32.37,Portland Cement Manufacturing,1572.26606,LEHIGH CEMENT COMPANY - MASON CITY,1572.26606,2020,,suppressed,2019,14.7,7,Formaldehyde,8.4,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Clinton,2020,324,199,125,0,0,0,0,87,62,45,0,0,125,199,0,IA,228,48.2566,37.7971,58.714,38.6883,19045,7,7387.183119,102,10,Nitrogen Oxides,2518.850116,34.1,Chemical Plant,3396.253939,"EQUISTAR CHEMICALS, LP",3396.253939,2020,,suppressed,2019,17.1,7,Formaldehyde,10.0,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Harrison,2020,242,223,19,0,0,0,0,87,49,37,0,0,242,0,0,IA,228,48.2566,37.7971,58.714,38.6883,19085,7,23.537439,49,3,Nitrogen Oxides,13.211757,56.13,Rail Yard,17.532843,Willow Creek,17.532843,2020,,suppressed,2019,15.3,7,Formaldehyde,9.3,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Johnson,2020,362,207,154,1,0,0,0,105,63,47,0,0,0,362,0,IA,228,48.2566,37.7971,58.714,38.6883,19103,7,1221.900357,90,10,Nitrogen Oxides,303.535901,24.84,"Institutional (school, hospital, prison, etc.)",694.900961,UNIVERSITY OF IOWA MAIN POWER PLANT,694.900961,2020,,suppressed,2019,18.2,7,Formaldehyde,10.1,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Lee,2020,118,83,35,0,0,0,0,76,58,40,0,0,0,118,0,IA,228,48.2566,37.7971,58.714,38.6883,19111,7,5131.401162,91,14,Ammonia,1594.198291,31.07,Chemical Plant,1865.770868,CLIMAX MOLYBDENUM COMPANY,1865.770868,2020,,suppressed,2019,16.9,7,Formaldehyde,10.6,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Linn,2020,366,207,158,1,0,0,0,105,63,47,0,0,78,288,0,IA,228,48.2566,37.7971,58.714,38.6883,19113,7,10807.074439,109,24,Sulfur Dioxide,2723.554044,25.2,Ethanol Biorefineries/Soy Biodiesel,4242.226086,ADM CORN PROCESSING - CEDAR RAPIDS,3668.495069,2020,,suppressed,2019,19.7,7,Formaldehyde,10.1,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Montgomery,2020,366,277,89,0,0,0,0,79,57,41,0,0,121,245,0,IA,228,48.2566,37.7971,58.714,38.6883,19137,7,111.426107,52,5,Volatile Organic Compounds,39.751833,35.68,Unspecified,76.040715,"FRES-CO SYSTEM USA, INC",41.685256,2020,,suppressed,2019,15.4,7,Formaldehyde,9.5,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Muscatine,2020,366,245,120,1,0,0,0,124,59,40,0,0,0,366,0,IA,228,48.2566,37.7971,58.714,38.6883,19139,7,8662.223234,98,15,Nitrogen Oxides,3281.614704,37.88,Electricity Generation via Combustion,4364.964934,MUSCATINE POWER & WATER,4364.964934,2020,,suppressed,2019,16.8,7,Formaldehyde,10.1,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Palo Alto,2020,366,273,93,0,0,0,0,87,57,40,0,0,151,215,0,IA,228,48.2566,37.7971,58.714,38.6883,19147,7,623.878966,64,3,Volatile Organic Compounds,143.692482,23.03,Ethanol Biorefineries/Soy Biodiesel,453.557173,Poet Biorefining - Emmetsburg,453.557173,2020,,suppressed,2019,13.5,7,Formaldehyde,7.8,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Polk,2020,366,261,103,0,2,0,0,199,59,42,0,4,125,237,0,IA,228,48.2566,37.7971,58.714,38.6883,19153,7,4904.923554,110,32,Volatile Organic Compounds,1888.156349,38.5,Food Products Processing Plant,1859.370859,ADM - DES MOINES SOYBEAN,1859.370859,2020,,suppressed,2019,24.8,7,Formaldehyde,10.7,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Pottawattamie,2020,124,85,39,0,0,0,0,80,58,41,0,0,0,121,3,IA,228,48.2566,37.7971,58.714,38.6883,19155,7,15492.894686,97,15,Sulfur Dioxide,5963.757374,38.49,Electricity Generation via Combustion,13079.139626,WALTER SCOTT JR ENERGY CTR,13079.139626,2020,,suppressed,2019,18.6,7,Formaldehyde,10.8,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Scott,2020,366,173,190,2,1,0,0,156,66,52,0,0,73,215,78,IA,228,48.2566,37.7971,58.714,38.6883,19163,7,7475.587101,97,17,Nitrogen Oxides,2180.853972,29.17,Portland Cement Manufacturing,4599.600492,CONTINENTAL CEMENT COMPANY - DAVENPORT PLANT,4599.600492,2020,,suppressed,2019,18.1,7,Formaldehyde,10.6,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Van Buren,2020,366,281,85,0,0,0,0,87,55,39,0,0,148,218,0,IA,228,48.2566,37.7971,58.714,38.6883,19177,7,3.179941,40,2,Carbon Monoxide,2.856874,89.84,Airport,3.179941,KEOSAUQUA MUNI,3.063653,2020,,suppressed,2019,16.1,7,Formaldehyde,10.1,15.2596,24.8,Polk,24.8,Formaldehyde
Iowa,Woodbury,2020,122,92,30,0,0,0,0,81,56,39,0,0,0,122,0,IA,228,48.2566,37.7971,58.714,38.6883,19193,7,10141.874495,94,18,Sulfur Dioxide,2871.090126,28.31,Electricity Generation via Combustion,6424.316981,MIDAMERICAN ENERGY CO - GEORGE NEAL NORTH,3854.251738,2020,,suppressed,2019,16.2,7,Formaldehyde,9.3,15.2596,24.8,Polk,24.8,Formaldehyde
Kansas,Chase,2020,121,110,11,0,0,0,0,63,47,24,0,0,0,121,0,KS,515,55.0955,42.5364,67.6636,31.4967,20017,7,3.578072,40,2,Carbon Monoxide,3.21443,89.84,Airport,3.578072,CHASE COUNTY,3.523133,2020,,suppressed,2019,20.5,7,Formaldehyde,13.6,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Ford,2020,302,297,5,0,0,0,0,79,29,11,0,0,0,0,302,KS,515,55.0955,42.5364,67.6636,31.4967,20057,7,3906.510294,67,12,Ammonia,1336.669266,34.22,Fertilizer Plant,2546.054081,Koch Fertilizer Dodge City,2546.054081,2020,,suppressed,2019,15.1,7,Formaldehyde,9.9,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Johnson,2020,365,250,114,1,0,0,0,117,61,41,0,0,142,221,2,KS,515,55.0955,42.5364,67.6636,31.4967,20091,7,2584.902398,70,42,Nitrogen Oxides,728.177132,28.17,Unspecified,785.150684,Cardinal FG Co.,733.609209,2020,,suppressed,2019,22.2,7,Formaldehyde,13.7,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Leavenworth,2020,366,356,10,0,0,0,0,77,44,32,0,0,366,0,0,KS,515,55.0955,42.5364,67.6636,31.4967,20103,7,454.480623,71,13,Nitrogen Oxides,114.13912,25.11,Airport,173.746177,Sherman Aaf,173.746177,2020,,suppressed,2019,19.8,7,Formaldehyde,12.3,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Neosho,2020,366,235,129,2,0,0,0,106,59,44,0,0,108,250,8,KS,515,55.0955,42.5364,67.6636,31.4967,20133,7,2877.158514,70,13,Nitrogen Oxides,1120.359429,38.94,Portland Cement Manufacturing,2346.474962,Ash Grove Cement - Chanute,2346.474962,2020,,suppressed,2019,19.6,7,Formaldehyde,13.2,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Sedgwick,2020,366,296,67,3,0,0,0,114,56,40,0,3,251,104,8,KS,515,55.0955,42.5364,67.6636,31.4967,20173,7,9282.941099,125,68,Carbon Monoxide,2334.762789,25.15,Airport,3897.388137,McConnell AFB Airport,3023.424365,2020,,suppressed,2019,21.5,7,Formaldehyde,13.8,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Shawnee,2020,366,227,135,2,2,0,0,169,61,44,0,0,128,235,3,KS,515,55.0955,42.5364,67.6636,31.4967,20177,7,4513.668833,83,18,Sulfur Dioxide,1083.848012,24.01,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",2482.040827,Futamura USA,2482.040827,2020,,suppressed,2019,20.2,7,Formaldehyde,12.7,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Sherman,2020,303,282,20,1,0,0,0,106,44,13,0,0,0,0,303,KS,515,55.0955,42.5364,67.6636,31.4967,20181,7,293.180567,53,3,Carbon Monoxide,126.377733,43.11,Food Products Processing Plant,144.87237,Scoular Co. - Goodland (Co Rd 14),144.87237,2020,,suppressed,2019,12.6,7,Formaldehyde,8.0,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Sumner,2020,366,231,132,3,0,0,0,117,63,45,0,0,123,229,14,KS,515,55.0955,42.5364,67.6636,31.4967,20191,7,133.338859,54,11,Carbon Monoxide,56.146853,42.11,Unspecified,65.822713,Wellington Muni,58.894835,2020,,suppressed,2019,18.7,7,Formaldehyde,12.4,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Trego,2020,365,307,57,1,0,0,0,147,54,38,0,0,260,96,9,KS,515,55.0955,42.5364,67.6636,31.4967,20195,7,174.085381,58,2,Nitrogen Oxides,132.942922,76.37,Compressor Station,168.00179,Southern Star Central - Ogallah Station,168.00179,2020,,suppressed,2019,13.9,7,Formaldehyde,9.1,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kansas,Wyandotte,2020,366,146,215,5,0,0,0,116,67,53,0,0,58,305,3,KS,515,55.0955,42.5364,67.6636,31.4967,20209,7,8152.284689,96,62,Nitrogen Oxides,2398.382433,29.42,Electricity Generation via Combustion,3424.908096,Kansas City BPU - Nearman,3367.204459,2020,,suppressed,2019,23.5,7,Formaldehyde,14.1,16.7067,23.5,Wyandotte,23.5,Formaldehyde
Kentucky,Bell,2020,263,242,21,0,0,0,0,74,48,34,0,0,215,48,0,KY,141,56.611,45.7315,67.4932,53.8309,21013,4,243.500978,75,17,Carbon Monoxide,90.735484,37.26,Unspecified,118.027731,Middlesboro-Bell County,56.302183,2020,,suppressed,2019,24.9,7,Formaldehyde,16.7,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Boone,2020,242,218,24,0,0,0,0,87,50,36,0,0,242,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21015,4,8373.355128,107,112,Sulfur Dioxide,2024.828302,24.18,Electricity Generation via Combustion,3965.209572,Duke Energy KY East Bend,3965.209572,2020,,suppressed,2019,23.8,7,Formaldehyde,15.1,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Boyd,2020,366,285,81,0,0,0,0,89,57,41,0,2,115,248,1,KY,141,56.611,45.7315,67.4932,53.8309,21019,4,4712.859481,86,23,Nitrogen Oxides,1346.199646,28.56,Petroleum Refinery,3349.435876,Marathon Petroleum Co LLC - Catlettsburg Refining,3349.435876,2020,,suppressed,2019,27.2,7,Formaldehyde,18.3,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Bullitt,2020,240,224,15,1,0,0,0,115,48,37,0,0,240,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21029,4,6782.491593,66,19,Volatile Organic Compounds,4490.270461,66.2,Breweries/Distilleries/Wineries,4529.996329,Jim Beam Brands Co - Clermont Plant,3234.424329,2020,,suppressed,2019,24.8,7,Formaldehyde,16.1,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Campbell,2020,366,246,120,0,0,0,0,93,59,43,0,0,117,249,0,KY,141,56.611,45.7315,67.4932,53.8309,21037,4,858.270627,48,42,Volatile Organic Compounds,157.79705,18.39,Mineral Processing Plant,632.512804,Continental Silver Grove LLC,632.512804,2020,,suppressed,2019,24.5,7,Formaldehyde,15.4,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Carter,2020,285,273,12,0,0,0,0,64,45,33,0,0,209,75,1,KY,141,56.611,45.7315,67.4932,53.8309,21043,4,336.124548,44,8,Carbon Monoxide,88.177296,26.23,Unspecified,238.037648,Columbia Gulf Transmission LLC - Grayson Compressor Station,204.40163,2020,,suppressed,2019,23.6,7,Formaldehyde,16.2,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Christian,2020,320,249,71,0,0,0,0,85,56,41,0,0,179,141,0,KY,141,56.611,45.7315,67.4932,53.8309,21047,4,1362.377132,71,39,Volatile Organic Compounds,369.137913,27.1,Unspecified,744.663571,Commonwealth Agri-Energy LLC,287.303191,2020,,suppressed,2019,24.2,7,Formaldehyde,16.5,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Daviess,2020,366,254,111,1,0,0,0,105,59,43,0,1,126,239,0,KY,141,56.611,45.7315,67.4932,53.8309,21059,4,5169.513811,84,54,Volatile Organic Compounds,1776.113205,34.36,Electricity Generation via Combustion,1527.95366,Owensboro Municipal Utilities - Elmer Smith Station,1527.95366,2020,,suppressed,2019,23.1,7,Formaldehyde,15.1,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Edmonson,2020,365,350,15,0,0,0,0,64,46,33,4,0,323,38,0,KY,141,56.611,45.7315,67.4932,53.8309,21061,4,94.191459,7,1,PM10 Primary (Filt + Cond),32.905908,34.94,Concrete Batch Plant,94.191459,Kenway-Concrete of Kentucky LLC,94.191459,2020,,suppressed,2019,23.1,7,Formaldehyde,15.7,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Fayette,2020,366,258,108,0,0,0,0,86,57,42,0,5,114,247,0,KY,141,56.611,45.7315,67.4932,53.8309,21067,4,1306.558228,91,62,Carbon Monoxide,331.959893,25.41,Unspecified,610.438995,Blue Grass,264.931829,2020,,suppressed,2019,24.2,7,Formaldehyde,15.6,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Greenup,2020,243,241,2,0,0,0,0,61,44,33,0,0,243,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21089,4,3732.421536,86,12,Nitrogen Oxides,2009.270204,53.83,Compressor Station,2802.383243,TN Gas Pipeline Co LLC - Station 200,2802.383243,2020,,suppressed,2019,25.4,7,Formaldehyde,17.3,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Hancock,2020,245,233,12,0,0,0,0,97,47,37,0,0,245,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21091,4,32328.560065,81,10,Carbon Monoxide,23821.962687,73.69,Primary Aluminum Plant,27649.065835,Century Aluminum of KY LLC,27649.065835,2020,,suppressed,2019,21.9,7,Formaldehyde,15.0,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Hardin,2020,366,268,98,0,0,0,0,80,56,43,0,0,125,241,0,KY,141,56.611,45.7315,67.4932,53.8309,21093,4,1041.004435,70,35,Volatile Organic Compounds,298.900407,28.71,Unspecified,643.437816,Metalsa Structural Products Inc,166.301404,2020,,suppressed,2019,23.1,7,Formaldehyde,15.0,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Jefferson,2020,366,151,208,7,0,0,0,115,64,52,0,3,89,274,0,KY,141,56.611,45.7315,67.4932,53.8309,21111,4,29675.537442,158,60,Nitrogen Oxides,9004.293598,30.34,Electricity Generation via Combustion,12205.689687,"Louisville Gas & Electric Co., Mill Creek Station",11655.641358,2020,,suppressed,2019,26.3,7,Formaldehyde,16.7,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Jessamine,2020,243,232,11,0,0,0,0,77,47,37,0,0,243,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21113,4,506.49185,43,13,Volatile Organic Compounds,405.65831,80.09,Breweries/Distilleries/Wineries,300.1534,Campari America LLC,300.1534,2020,,suppressed,2019,22.5,7,Formaldehyde,14.7,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Livingston,2020,248,235,12,1,0,0,0,105,47,37,0,0,239,0,9,KY,141,56.611,45.7315,67.4932,53.8309,21139,4,1434.609656,36,9,PM10 Primary (Filt + Cond),414.574559,28.9,Mines/Quarries,1179.946785,Vulcan Construction Material LP - Grand Rivers Quarry,759.49997,2020,,suppressed,2019,23.2,7,Formaldehyde,15.2,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,McCracken,2020,366,239,126,1,0,0,0,111,61,44,0,4,102,260,0,KY,141,56.611,45.7315,67.4932,53.8309,21145,4,15836.640822,67,29,Sulfur Dioxide,9026.381595,57.0,Electricity Generation via Combustion,15376.270949,Tennessee Valley Authority (TVA) - Shawnee Fossil Plant,15335.3863,2020,,suppressed,2019,23.4,7,Formaldehyde,15.4,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Morgan,2020,365,361,4,0,0,0,0,64,44,33,0,0,365,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21175,4,54.477426,45,6,Carbon Monoxide,13.340054,24.49,Mines/Quarries,17.810215,Hinkle Contracting Co LLC - Cave Run Stone,17.810215,2020,,suppressed,2019,23.0,7,Formaldehyde,16.0,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Oldham,2020,239,218,21,0,0,0,0,97,49,38,0,0,239,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21185,4,339.897231,52,8,Carbon Monoxide,184.643421,54.32,Electricity Generation via Combustion,239.133007,East Kentucky Power Cooperative Inc - Bluegrass Generating Station,239.133007,2020,,suppressed,2019,23.2,7,Formaldehyde,15.2,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Perry,2020,364,278,86,0,0,0,0,99,55,39,0,0,97,267,0,KY,141,56.611,45.7315,67.4932,53.8309,21193,4,383.08962,54,12,Carbon Monoxide,101.397195,26.47,Unspecified,162.644621,Diversified Midstream LLC - Maces Creek Compressor Station,155.806144,2020,,suppressed,2019,23.7,7,Formaldehyde,16.4,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Pike,2020,365,310,55,0,0,0,0,93,53,37,0,0,111,254,0,KY,141,56.611,45.7315,67.4932,53.8309,21195,4,1243.258135,67,29,Nitrogen Oxides,494.830089,39.8,Compressor Station,737.181723,Columbia Gas Transmission Corp,300.465339,2020,,suppressed,2019,24.5,7,Formaldehyde,17.0,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Pulaski,2020,283,246,37,0,0,0,0,77,52,38,0,0,196,87,0,KY,141,56.611,45.7315,67.4932,53.8309,21199,4,2425.817059,84,25,PM10 Primary (Filt + Cond),508.345005,20.96,"Woodwork, Furniture, Millwork Manufacturing",1152.526652,AHF Products LLC,763.510544,2020,,suppressed,2019,24.0,7,Formaldehyde,16.2,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Simpson,2020,221,217,4,0,0,0,0,67,46,36,0,0,221,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21213,4,592.656986,66,22,Carbon Monoxide,152.643322,25.76,Unspecified,452.488196,Fritz Winter North America LP,182.428225,2020,,suppressed,2019,23.6,7,Formaldehyde,16.1,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Trigg,2020,362,350,12,0,0,0,0,84,45,34,0,0,362,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21221,4,241.734941,54,7,Carbon Monoxide,72.866917,30.14,Airport,149.090425,LAKE BARKLEY STATE PARK,149.090425,2020,,suppressed,2019,23.5,7,Formaldehyde,16.4,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Warren,2020,366,237,129,0,0,0,0,97,58,44,0,0,76,290,0,KY,141,56.611,45.7315,67.4932,53.8309,21227,4,1662.248647,87,53,Volatile Organic Compounds,494.958717,29.78,Unspecified,939.754505,Kobe Aluminum Automotive Products LLC,237.432044,2020,,suppressed,2019,24.8,7,Formaldehyde,16.4,22.7917,27.2,Boyd,27.2,Formaldehyde
Kentucky,Washington,2020,364,352,12,0,0,0,0,77,46,34,0,0,364,0,0,KY,141,56.611,45.7315,67.4932,53.8309,21229,4,254.873978,60,11,Volatile Organic Compounds,109.606562,43.0,Unspecified,156.839074,Michters Distillery LLC - Sprinfield Facility,62.261435,2020,,suppressed,2019,21.2,7,Formaldehyde,14.2,22.7917,27.2,Boyd,27.2,Formaldehyde
Louisiana,Ascension,2020,364,350,14,0,0,0,0,100,46,31,0,6,358,0,0,LA,157,67.6286,57.5814,77.69,61.1023,22005,6,24275.436963,126,45,Nitrogen Oxides,6253.470562,25.76,Fertilizer Plant,9964.49458,CF Industries Nitrogen LLC - Donaldsonville Nitrogen Complex,8584.031979,2020,14,reported,2019,51.0,7,Ethylene oxide,23.1,30.8109,59.2,St. John the Baptist,59.2,Formaldehyde
Louisiana,Bossier,2020,362,269,92,1,0,0,0,105,58,40,0,0,172,184,6,LA,157,67.6286,57.5814,77.69,61.1023,22015,6,1214.444907,62,9,Carbon Monoxide,387.133017,31.88,Petroleum Refinery,742.914734,Calumet Princeton Refining LP - Calumet Princeton Refinery,742.914734,2020,14,reported,2019,36.4,7,Formaldehyde,24.7,30.8109,59.2,St. John the Baptist,59.2,Formaldehyde
Louisiana,Caddo,2020,349,289,59,1,0,0,0,126,55,36,0,0,255,94,0,LA,157,67.6286,57.5814,77.69,61.1023,22017,6,4389.108787,81,22,Nitrogen Oxides,1228.004423,27.98,Petroleum Refinery,1506.537093,Calumet Shreveport Refining LLC - Calumet Shreveport Refinery,1506.537093,2020,14,reported,2019,36.3,7,Formaldehyde,23.9,30.8109,59.2,St. John the Baptist,59.2,Formaldehyde
Louisiana,Calcasieu,2020,349,179,169,1,0,0,0,116,64,49,0,2,96,251,0,LA,157,67.6286,57.5814,77.69,61.1023,22019,6,57950.937562,132,54,Sulfur Dioxide,17327.858387,29.9,Electricity Generation via Combustion,15242.444405,CITGO Petroleum Corp - Lake Charles Manufacturing Complex,7337.548059,2020,14,reported,2019,29.8,7,Formaldehyde,17.1,30.8109,59.2,St. John the Baptist,59.2,Formaldehyde
Louisiana,East Baton Rouge,2020,366,236,127,3,0,0,0,119,59,45,0,2,118,246,0,LA,157,67.6286,57.5814,77.69,61.1023,22033,6,37754.814932,151,53,Sulfur Dioxide,13050.809507,34.57,Calcined Pet Coke Plant,13659.169848,Oxbow Calcining LLC - Baton Rouge Calcined Coke Plant,13659.169848,2020,14,reported,2019,38.2,7,Formaldehyde,20.8,30.8109,59.2,St. John the Baptist,59.2,Formaldehyde
Louisiana,Iberville,2020,366,306,57,3,0,0,0,136,56,38,0,0,302,64,0,LA,157,67.6286,57.5814,77.69,61.1023,22047,6,17889.561537,122,60,Nitrogen Oxides,5585.045472,31.22,Chemical Plant,8486.796856,The Dow Chemical Company - Louisiana Operations,6788.873297,2020,14,reported,2019,57.0,7,Ethylene oxide,28.7,30.8109,59.2,St. John the Baptist,59.2,Formaldehyde
